"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSMUSG00000025732",1054.01565714159,-0.622461487199214,0.219876086792137,-2.83096491428678,0.00464078114468426,0.0319988331797183,"Down-regulated"
"ENSMUSG00000025731",3085.29710303198,-0.872347641050093,0.167729059975983,-5.20093322632944,1.98290338566571e-07,9.12991390974442e-06,"Down-regulated"
"ENSMUSG00000061607",425.864556653721,0.613315194557333,0.177072883315386,3.4636313763805,0.000532936281502728,0.00598654191062267,"Up-regulated"
"ENSMUSG00000024446",180.36706591635,-0.867744076241123,0.237688981294843,-3.65075432404973,0.000261471256096233,0.00346091232297849,"Down-regulated"
"ENSMUSG00000002289",4983.5497804242,-0.815242773533981,0.177957677476359,-4.58110481713992,4.62525937931679e-06,0.000124541910640133,"Down-regulated"
"ENSMUSG00000067288",1179.66763821233,-1.4049441254311,0.226604594655323,-6.19998075311796,5.64700661023252e-10,5.78443026760042e-08,"Down-regulated"
"ENSMUSG00000041881",1477.19577475695,-1.02821230080121,0.181096602261089,-5.67770067446556,1.36517328155294e-08,9.17296248999427e-07,"Down-regulated"
"ENSMUSG00000121503",131.712879405728,-1.08062161380848,0.321389248618766,-3.36234525097733,0.000772834299098019,0.0079890450340069,"Down-regulated"
"ENSMUSG00000071052",73.3030351208042,-1.64187751961043,0.406330609483426,-4.04074288594151,5.32821494825281e-05,0.000961178479827675,"Down-regulated"
"ENSMUSG00000057863",2585.26977081419,-0.867876006384819,0.193227492365683,-4.49147269759297,7.07323693432482e-06,0.000180395685165359,"Down-regulated"
"ENSMUSG00000002379",533.010442666411,-0.825484065710499,0.185343702543728,-4.45380152862623,8.43630897387917e-06,0.000207340694378158,"Down-regulated"
"ENSMUSG00000023885",95.2814070646421,-0.994526875269323,0.262654258888634,-3.78644869296029,0.000152815631068129,0.00224292922233061,"Down-regulated"
"ENSMUSG00000034413",27.2998174618102,-1.26130136608051,0.453702819209326,-2.78001659385453,0.00543561208100079,0.0361256106000452,"Down-regulated"
"ENSMUSG00000062753",98.9681788004133,-0.896360950950012,0.285488773654883,-3.13974150182728,0.00169096972880401,0.0147173645796323,"Down-regulated"
"ENSMUSG00000037805",2431.56071427745,-0.715882172359427,0.139175572526914,-5.14373434476794,2.69330317226929e-07,1.1501896462799e-05,"Down-regulated"
"ENSMUSG00000011305",2351.29234370914,-0.930476154252018,0.166675951065872,-5.58254594200145,2.37022970139396e-08,1.51437547525939e-06,"Down-regulated"
"ENSMUSG00000001227",160.97283457527,-0.816556580846383,0.222582560092528,-3.66855597539601,0.00024392429328563,0.00326599912984269,"Down-regulated"
"ENSMUSG00000015451",1972.48976952739,1.71900866236285,0.430616223276574,3.99197375631333,6.55256257697297e-05,0.00113421970173212,"Up-regulated"
"ENSMUSG00000060550",57.7866465255126,1.13550322837983,0.36718371864218,3.09246617082818,0.00198500856908855,0.0166245886335101,"Up-regulated"
"ENSMUSG00000015127",280.599145344808,0.889239157818145,0.224816370553446,3.95540216056795,7.64060130735327e-05,0.00127325970364176,"Up-regulated"
"ENSMUSG00000015126",450.134458364835,-0.700981590853929,0.176547399484213,-3.97050079979577,7.17217153555246e-05,0.00121454299020546,"Down-regulated"
"ENSMUSG00000034774",366.505405813722,1.16200045298157,0.195499900398594,5.94373936054409,2.78592450865288e-09,2.27978894987416e-07,"Up-regulated"
"ENSMUSG00000061808",126742.773529599,-0.922197643941877,0.144242930117073,-6.39336460506858,1.62274690527361e-10,1.99747871163427e-08,"Down-regulated"
"ENSMUSG00000042680",465.70179885519,0.836164983899129,0.231517695127432,3.61166771049136,0.000304234235661755,0.00390571698858316,"Up-regulated"
"ENSMUSG00000085977",220.352163593218,1.06933021605307,0.326025633186804,3.27989614068282,0.00103845307692107,0.0100803582973757,"Up-regulated"
"ENSMUSG00000068606",48.2410946692148,1.24795451009846,0.43468071892932,2.87096817446228,0.00409216722282921,0.0291263680660847,"Up-regulated"
"ENSMUSG00000118361",129.53675947638,1.33302387441529,0.35566346583988,3.74799213989389,0.000178255839045842,0.00254244550179503,"Up-regulated"
"ENSMUSG00000024276",749.945722660697,0.614738794505875,0.17661549253774,3.48066177928595,0.000500176658481938,0.00568585073716591,"Up-regulated"
"ENSMUSG00000024620",297.227114074022,-0.71477261385873,0.232851138478312,-3.06965479546197,0.00214306316794962,0.0176654976275329,"Down-regulated"
"ENSMUSG00000024579",56.133845733909,-1.35088742036908,0.391018788727029,-3.45478902629442,0.000550723581707822,0.00610755100762379,"Down-regulated"
"ENSMUSG00000045730",66.1277017261662,-1.03613648690054,0.364906105513352,-2.83946053860321,0.00451898840615469,0.0314312166065308,"Down-regulated"
"ENSMUSG00000117875",72.6180744151663,1.05087146653666,0.300459279214883,3.49755038114531,0.000469552014496644,0.00543285774750935,"Up-regulated"
"ENSMUSG00000005873",375.748255333207,-0.908469134919596,0.212445725125389,-4.27624106996458,1.90075396047091e-05,0.000414936572473591,"Down-regulated"
"ENSMUSG00000056812",66.6821772395956,1.07718305636184,0.317654071100332,3.39105698419213,0.000696236233327406,0.00735820226968242,"Up-regulated"
"ENSMUSG00000046727",158.109552104757,-1.65304290363756,0.27146954260072,-6.08923891719547,1.13448709933029e-09,1.05177006525253e-07,"Down-regulated"
"ENSMUSG00000024346",641.467869685863,-0.614655099071203,0.189780526269936,-3.23876801878473,0.00120047170827654,0.0113595023144928,"Down-regulated"
"ENSMUSG00000046415",30.4161251884339,2.32948781433222,0.473712740709109,4.91751142442394,8.76513430663105e-07,3.04968378440693e-05,"Up-regulated"
"ENSMUSG00000117621",159.765274947707,0.813849936091761,0.233295925746367,3.48848756568753,0.000485761414381975,0.0055676316102247,"Up-regulated"
"ENSMUSG00000069379",82.2978083583569,-0.971080534403794,0.308565403304301,-3.14708170133427,0.00164908875499263,0.0144809125699218,"Down-regulated"
"ENSMUSG00000024538",77.9666144269082,-0.954768821257979,0.287908351752694,-3.31622481753535,0.000912423962670623,0.00911055637709563,"Down-regulated"
"ENSMUSG00000038425",247.834681473093,0.763767595948603,0.24351500738532,3.13642926630832,0.00171018684550421,0.0148347406369827,"Up-regulated"
"ENSMUSG00000089235",37.4454829438911,-1.25706221050095,0.404372511645896,-3.10867374585973,0.00187929112697292,0.0159859793425664,"Down-regulated"
"ENSMUSG00000062328",2551.35799217643,-0.849412683633624,0.15589819380451,-5.44850881786837,5.07938735631403e-08,2.85068452089226e-06,"Down-regulated"
"ENSMUSG00000041607",54.5409648580471,-1.1723931229868,0.35714635647544,-3.28266858034549,0.0010282948108343,0.0100016350525238,"Down-regulated"
"ENSMUSG00000023066",52.0104652436272,0.901627107034399,0.332233945186792,2.71383198525207,0.00665098890546203,0.0419387367573,"Up-regulated"
"ENSMUSG00000040957",66.4381212717527,-0.930838480876018,0.300304585288051,-3.09964791241253,0.00193750809514399,0.0163577052320859,"Down-regulated"
"ENSMUSG00000024421",153.299990745515,1.16654313305951,0.324262472710957,3.59752740829602,0.000321256652098863,0.00407073307953645,"Up-regulated"
"ENSMUSG00000117494",54.0764203215138,1.57292234006217,0.481400936683765,3.2673852919722,0.00108545843936439,0.0104741733990841,"Up-regulated"
"ENSMUSG00000071867",17.1886961314352,-1.72691215547474,0.613789776118337,-2.81352381982621,0.00490017555981953,0.0333850100466216,"Down-regulated"
"ENSMUSG00000024411",299.139199384155,0.713252214851355,0.200725061345439,3.55337898551632,0.000380316131154314,0.0046462641277301,"Up-regulated"
"ENSMUSG00000024236",647.324466694087,0.622036747600774,0.187833962889212,3.3116308575551,0.000927538488257137,0.00921124323795969,"Up-regulated"
"ENSMUSG00000118017",1250.18097030884,-1.1726536059724,0.227889079424406,-5.14572093114004,2.66495351256386e-07,1.14727004168181e-05,"Down-regulated"
"ENSMUSG00000046982",519.784715132137,0.683272147290687,0.172645383530536,3.95766242524426,7.56868196405394e-05,0.00126704061039385,"Up-regulated"
"ENSMUSG00000024427",186.525456359602,0.922956553858862,0.231172684504512,3.99249831716535,6.53807971296092e-05,0.00113337031521244,"Up-regulated"
"ENSMUSG00000041915",709.019155263095,0.728854728398773,0.172664293348917,4.22122440176973,2.42978899202687e-05,0.000509907581020195,"Up-regulated"
"ENSMUSG00000091561",128.42330391316,-1.41440812362494,0.246484473664747,-5.73832543119423,9.56172514481791e-09,6.73366105390831e-07,"Down-regulated"
"ENSMUSG00000057130",227.179873034327,-0.709297636423942,0.199721295737634,-3.55143718552537,0.000383133432683056,0.00466511930335944,"Down-regulated"
"ENSMUSG00000078963",37.5939739411834,-1.23353481081833,0.440091761012125,-2.80290366713851,0.00506447941112052,0.0342021643218503,"Down-regulated"
"ENSMUSG00000002477",353.084187550505,-1.02983547457654,0.171822929897888,-5.99358581062818,2.05263773085361e-09,1.71811642751678e-07,"Down-regulated"
"ENSMUSG00000024483",1011.27809232001,0.706394309563271,0.202230204961179,3.49302078637993,0.000477589331643197,0.00550411371354016,"Up-regulated"
"ENSMUSG00000014294",1942.17638538673,-0.977298102198673,0.176061488770712,-5.55089082241843,2.84217552780374e-08,1.74193251595269e-06,"Down-regulated"
"ENSMUSG00000024608",4977.67340751916,-0.67018318961455,0.158247040406867,-4.23504406712094,2.28506890241826e-05,0.000484394924495263,"Down-regulated"
"ENSMUSG00000059363",268.775119040483,-0.873347689662341,0.213211633361805,-4.09615402261064,4.20070506105358e-05,0.000791916701857307,"Down-regulated"
"ENSMUSG00000052085",963.034454486545,0.631517058245138,0.199994856810333,3.1576664936141,0.00159037390340406,0.0140988808871551,"Up-regulated"
"ENSMUSG00000025078",1443.04301542498,0.648774984467205,0.123858993598447,5.23801272413487,1.62314874442968e-07,7.74458723400846e-06,"Up-regulated"
"ENSMUSG00000024914",1281.28289819729,-0.634323510263149,0.151342684759393,-4.19130605005195,2.7735322601209e-05,0.000565044513856063,"Down-regulated"
"ENSMUSG00000095098",272.795737439296,-1.07733893025742,0.214326567847259,-5.02662334902499,4.99191440534649e-07,1.87491185152604e-05,"Down-regulated"
"ENSMUSG00000024909",82.1957709995789,-1.2802976243902,0.308793412436462,-4.1461299782541,3.38141922143625e-05,0.000664973873540149,"Down-regulated"
"ENSMUSG00000024925",779.098171935755,-1.08542066970236,0.228511746784796,-4.7499556805041,2.03461234252131e-06,6.36816273360089e-05,"Down-regulated"
"ENSMUSG00000024921",3849.74017139032,0.732763879638385,0.127936358840434,5.72756553555124,1.01882084342076e-08,7.03947533699403e-07,"Up-regulated"
"ENSMUSG00000024924",394.977916607175,-0.765413839566084,0.184958143290092,-4.13830840832779,3.49875863066693e-05,0.00068333088562679,"Down-regulated"
"ENSMUSG00000016496",179.778458630085,1.0353462088438,0.357391489359443,2.89695261266424,0.00376806666930662,0.0274873708027906,"Up-regulated"
"ENSMUSG00000117964",32.3350568084593,1.76710056757632,0.551973850278168,3.20142080405763,0.00136751661111639,0.0124961842293406,"Up-regulated"
"ENSMUSG00000067038",390.741287543681,-1.46038577327713,0.221461052914002,-6.59432326389338,4.27199974850372e-11,6.01694733808486e-09,"Down-regulated"
"ENSMUSG00000040022",392.165140584307,0.728620783312783,0.187377193498016,3.88852437007227,0.000100855544883692,0.00159195260932793,"Up-regulated"
"ENSMUSG00000052595",3808.78123242584,1.62155426628559,0.232724066323133,6.96771198572171,3.22136847002786e-12,6.29154737986241e-10,"Up-regulated"
"ENSMUSG00000062456",360.472524018522,-0.730220208490279,0.183049598201833,-3.98919317858939,6.62984135947987e-05,0.00114386238202192,"Down-regulated"
"ENSMUSG00000035783",38.0479824628196,-1.2608603262905,0.431003927674103,-2.92540333238886,0.00344010036462567,0.0256017276440694,"Down-regulated"
"ENSMUSG00000009378",2143.38278118574,0.703037025201056,0.136711879030506,5.14247211132385,2.71146702139943e-07,1.15253735227253e-05,"Up-regulated"
"ENSMUSG00000024805",475.882747428544,0.619085634123244,0.176432163128122,3.50891596604001,0.000449937041856541,0.00528099181820081,"Up-regulated"
"ENSMUSG00000024992",56.9544774453713,1.13926293063481,0.361374975004713,3.15257837269985,0.00161835371937789,0.0142699444591657,"Up-regulated"
"ENSMUSG00000025002",42.0505091258904,-1.28941857632208,0.424957675948725,-3.03422822859578,0.00241151920463518,0.0192291417035907,"Down-regulated"
"ENSMUSG00000054827",18297.0727125872,0.582160535890026,0.19086462713754,3.05012272111853,0.00228747876049317,0.0184815162072278,"Up-regulated"
"ENSMUSG00000041845",643.627089804028,-1.05432784423079,0.21146395298904,-4.98585139135009,6.16895489482333e-07,2.25343768826364e-05,"Down-regulated"
"ENSMUSG00000042041",2032.48682445664,-1.84247967651276,0.227289935483027,-8.10629679927181,5.21858787421531e-16,2.172285424392e-13,"Down-regulated"
"ENSMUSG00000067656",336.556327290602,-1.4547499022522,0.279102314880189,-5.21224592091502,1.86567998400978e-07,8.75912833518436e-06,"Down-regulated"
"ENSMUSG00000075044",169.948112458739,-1.10156302706201,0.256816211052094,-4.28930487896094,1.79233196408586e-05,0.000395392750149543,"Down-regulated"
"ENSMUSG00000025019",197.937717860864,0.735892240033229,0.261822879823142,2.81064909426676,0.00494416758607836,0.0336221758592738,"Up-regulated"
"ENSMUSG00000052562",3989.64777333867,0.738465867317791,0.142968885240729,5.16522085259582,2.40155190328248e-07,1.05323150536772e-05,"Up-regulated"
"ENSMUSG00000067199",172.545390297908,-0.917657905101341,0.222497339386039,-4.12435450973722,3.71775903846266e-05,0.000719388829529736,"Down-regulated"
"ENSMUSG00000025159",1311.54789973547,0.658094147275428,0.154176392686625,4.26844950648868,1.96836370788734e-05,0.000427344898987632,"Up-regulated"
"ENSMUSG00000090369",137.208624831121,2.04256484005651,0.322718215072812,6.32925178888855,2.4635283047489e-10,2.7973459386017e-08,"Up-regulated"
"ENSMUSG00000044345",1698.29674156418,0.657228519412822,0.173514851597199,3.78773640044672,0.000152026013573991,0.00223357778017234,"Up-regulated"
"ENSMUSG00000024661",43318.7387560765,-0.7524733872016,0.12309952505771,-6.11272372374168,9.79448537254632e-10,9.37709945993846e-08,"Down-regulated"
"ENSMUSG00000036372",516.048493387869,-0.905915281863717,0.203851061091299,-4.4440057216969,8.82992545558352e-06,0.000215567913455646,"Down-regulated"
"ENSMUSG00000025197",5720.74705326397,1.05731747714953,0.184521940173428,5.73003663497026,1.00408946639804e-08,7.00376309704688e-07,"Up-regulated"
"ENSMUSG00000046805",1737.56438212866,0.6788485815915,0.24293340078008,2.79438142063487,0.00519991071622179,0.0348277513357187,"Up-regulated"
"ENSMUSG00000039982",253.59807453128,-1.12694694640536,0.205731167599075,-5.47776479158247,4.3073215607524e-08,2.46459555554302e-06,"Down-regulated"
"ENSMUSG00000084981",25.5911169584534,2.72275360741159,0.670728273353529,4.05939888861145,4.91992061064597e-05,0.000904228320009311,"Up-regulated"
"ENSMUSG00000025226",119.557078214904,-1.21738407328136,0.278104968125396,-4.37742655763145,1.20088806740615e-05,0.000279659911150481,"Down-regulated"
"ENSMUSG00000046230",562.581304458328,0.971854358188308,0.208422499819971,4.66290519990771,3.1177639763111e-06,9.11557020459181e-05,"Up-regulated"
"ENSMUSG00000003555",878.919283642368,-1.70983945922698,0.225162669725726,-7.59379634870097,3.10666525478107e-14,9.68221971319854e-12,"Down-regulated"
"ENSMUSG00000024725",1122.31894402763,-0.583991836412663,0.133609045887852,-4.37090043216722,1.23735210759182e-05,0.000285879080000077,"Down-regulated"
"ENSMUSG00000037847",1801.76741905723,0.947147722905564,0.207053770607347,4.57440461058648,4.77576128969244e-06,0.000128123354160101,"Up-regulated"
"ENSMUSG00000071528",2270.93903673259,-0.977494439707072,0.173686228364741,-5.62793290469948,1.82381999757034e-08,1.20339258218065e-06,"Down-regulated"
"ENSMUSG00000024659",120.33142620014,-0.847295877501923,0.261175316173968,-3.24416522171469,0.00117795396960933,0.0111970601861372,"Down-regulated"
"ENSMUSG00000058624",1080.76034722061,0.678074013291162,0.145573355121192,4.65795414776732,3.19367319252957e-06,9.26354948993528e-05,"Up-regulated"
"ENSMUSG00000024843",1276.92253012373,-1.06617364433437,0.212607413330715,-5.01475290833775,5.31016627400351e-07,1.9691978628254e-05,"Down-regulated"
"ENSMUSG00000059734",1747.95387050984,-0.799525052097328,0.164147577703964,-4.87076972612566,1.11164335193512e-06,3.76929440258001e-05,"Down-regulated"
"ENSMUSG00000038155",33.6249098517719,-1.25601621221312,0.456860279100979,-2.74923487479529,0.00597345654644969,0.0388195170773714,"Down-regulated"
"ENSMUSG00000058216",377.290769585778,-1.24081118510477,0.239408533885059,-5.18281936307455,2.18556688313045e-07,9.76042186100454e-06,"Down-regulated"
"ENSMUSG00000024856",943.622454970096,-0.722699024675121,0.192132408002979,-3.76146342091292,0.000168922127918923,0.00243301015708592,"Down-regulated"
"ENSMUSG00000024854",258.95508017277,-0.731786341173609,0.209222795355875,-3.49764154488466,0.000469391556469825,0.00543285774750935,"Down-regulated"
"ENSMUSG00000024790",132.114793447459,-1.48476912254405,0.263952459817518,-5.62513841913251,1.85359280945788e-08,1.21755280147709e-06,"Down-regulated"
