"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1901293","nucleoside phosphate biosynthetic process","69/1348","312/28928",0.221153846153846,4.7459484136042,14.7073402128846,9.64982495420112e-28,1.76656128828242e-25,1.43054422566666e-25,"Ndufb3/Mpc2/Atp5f1e/Atp5mc3/Dut/Uck1/Uap1l1/Ndufa8/Upp2/Ndufa1/Ndufb11/Ndufb5/Gucy1a1/Ndufc1/Atp5if1/Ak4/Ndufs5/Ndufb6/Nudt2/Cda/Atp5mf/Atp5me/Acacb/Hnf1a/Ppat/Ndufa5/Pdk4/Ndufa3/Ndufab1/Aldoa/Ndufs7/Ndufa12/Atp5f1d/Ndufb7/Ndufa13/Aprt/Pnp/Elovl5/Atp5mg/Cox11/Atp5pd/Guk1/Nme1/Atp5mc1/Tk1/Afmid/Ndufs6/Elovl7/Nampt/Ndufb1/Ndufa6/Ndufb9/Pmm1/Atp5mc2/Ndufb4/Adcy9/Atp5pf/Atp5po/Trem2/Ndufv3/Antkmt/Ndufa7/Ndufa11/Ndufa2/Nmrk1/Ndufs8/Uqcc3/ATP6/ND4",69
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","64/1348","270/28928",0.237037037037037,5.08680074733487,14.9156409346255,1.26431177482007e-27,2.23987105397156e-25,1.8138258908709e-25,"Ndufb3/Hdac4/Atp5f1e/Atp5mc3/Ndufa8/Dhtkd1/Ndufa1/Ogt/Ndufb11/Ndufb5/Ndufc1/Atp5if1/Gale/Ak4/Ndufs5/Ndufb6/Nudt2/Atp5mf/Atp5me/Prkag2/Fis1/Hnf1a/Ndufa5/Nupr1/Ndufa3/Ucp2/Ndufab1/Aldoa/Ndufs7/Ddit4/Ndufa12/Atp5f1d/Ndufb7/Ndufa13/Pnp/Sik2/Clpx/Nt5e/Atp5mg/Cox11/Atp5pd/Nme1/Gck/Atp5mc1/Ndufs6/Ndufb1/Ndufa6/Ndufb9/Atp5mc2/Ndufb4/Atp5pf/Atp5po/Trem2/Ndufv3/Hspa1b/Antkmt/Jmjd8/Ndufa7/Ndufa11/Ndufa2/Ndufs8/Uqcc3/ATP6/ND4",64
"BP","GO:0097250","mitochondrial respirasome assembly","42/1348","114/28928",0.368421052631579,7.90629392472279,16.3341003826492,7.28353177365553e-27,1.25003614065363e-24,1.01226716262153e-24,"Ndufb3/Ndufa8/Ndufa1/Ndufb11/Ndufb5/Ndufc1/Ndufs5/Ndufb6/Ndufa5/Fmc1/Ndufa3/Ndufab1/Cox7a1/Sdhaf1/Ndufs7/Ndufa12/Atp5f1d/Ndufb7/Ndufa13/Pet100/Uqcc5/Cox7a2/Higd1a/Ndufaf3/Coa3/Ndufaf8/Ndufs6/Higd2a/Ndufb1/Ndufa6/Ndufb9/Ndufb4c/Cox14/Ndufb4/Cox17/Uqcc2/Ndufa11/Ndufa2/Ndufs8/Uqcc3/Tmem223/ND4",42
"BP","GO:0033108","mitochondrial respiratory chain complex assembly","36/1348","105/28928",0.342857142857143,7.35769393810937,14.4285998291699,5.52269942832375e-22,9.19111068495578e-20,7.44287243530075e-20,"Ndufb3/Ndufa8/Ndufa1/Ndufb11/Ndufb5/Ndufc1/Ndufs5/Ndufb6/Ndufa5/Ndufa3/Ndufab1/Sdhaf1/Ndufs7/Ndufa12/Ndufb7/Ndufa13/Pet100/Uqcc5/Ndufaf3/Coa3/Ndufaf8/Ndufs6/Ndufb1/Ndufa6/Ndufb9/Ndufb4c/Cox14/Ndufb4/Cox17/Uqcc2/Ndufa11/Ndufa2/Ndufs8/Uqcc3/Tmem223/ND4",36
"BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","30/1348","81/28928",0.37037037037037,7.94812616771074,13.8439298872492,1.16414327700605e-19,1.88043378744624e-17,1.52275707286395e-17,"Cox5b/Ndufa8/Cox7b/Ndufb6/Uqcrh/Chchd2/Cox6a1/Iscu/Cox7a1/Ndufs7/Uqcr11/Ndufa12/Cdk1/Cox4i1/Cox7a2/Cox5a/Uqcrq/Uqcr10/Ndufs6/Uqcrfs1/Cox7c/Uqcrb/Ccnb1/Ndufb9/Ndufv3/Ndufa7/Ndufs8/Uqcc3/Cox8a/ND4",30
"BP","GO:0010257","NADH dehydrogenase complex assembly","27/1348","65/28928",0.415384615384615,8.91412919424789,14.1217523871484,2.26353180141554e-19,3.45314351482615e-17,2.79632218157329e-17,"Ndufb3/Ndufa8/Ndufa1/Ndufb11/Ndufb5/Ndufc1/Ndufs5/Ndufb6/Ndufa5/Ndufa3/Ndufab1/Ndufs7/Ndufa12/Ndufb7/Ndufa13/Ndufaf3/Ndufaf8/Ndufs6/Ndufb1/Ndufa6/Ndufb9/Ndufb4c/Ndufb4/Ndufa11/Ndufa2/Ndufs8/ND4",27
"BP","GO:0032981","mitochondrial respiratory chain complex I assembly","27/1348","65/28928",0.415384615384615,8.91412919424789,14.1217523871484,2.26353180141554e-19,3.45314351482615e-17,2.79632218157329e-17,"Ndufb3/Ndufa8/Ndufa1/Ndufb11/Ndufb5/Ndufc1/Ndufs5/Ndufb6/Ndufa5/Ndufa3/Ndufab1/Ndufs7/Ndufa12/Ndufb7/Ndufa13/Ndufaf3/Ndufaf8/Ndufs6/Ndufb1/Ndufa6/Ndufb9/Ndufb4c/Ndufb4/Ndufa11/Ndufa2/Ndufs8/ND4",27
"BP","GO:0042773","ATP synthesis coupled electron transport","30/1348","83/28928",0.36144578313253,7.75660505523578,13.6279904735216,2.62692658430951e-19,3.89921102730482e-17,3.15754333391399e-17,"Cox5b/Ndufa8/Cox7b/Ndufb6/Uqcrh/Chchd2/Cox6a1/Iscu/Cox7a1/Ndufs7/Uqcr11/Ndufa12/Cdk1/Cox4i1/Cox7a2/Cox5a/Uqcrq/Uqcr10/Ndufs6/Uqcrfs1/Cox7c/Uqcrb/Ccnb1/Ndufb9/Ndufv3/Ndufa7/Ndufs8/Uqcc3/Cox8a/ND4",30
"BP","GO:0019646","aerobic electron transport chain","25/1348","66/28928",0.378787878787879,8.12876539879507,12.818068622431,6.86274276722388e-17,9.91846928357724e-15,8.03188038546285e-15,"Cox5b/Ndufa8/Cox7b/Ndufb6/Uqcrh/Cox6a1/Iscu/Cox7a1/Ndufs7/Uqcr11/Cox4i1/Cox7a2/Cox5a/Uqcrq/Uqcr10/Ndufs6/Uqcrfs1/Cox7c/Uqcrb/Ndufb9/Ndufa7/Ndufs8/Uqcc3/Cox8a/ND4",25
"BP","GO:0022900","electron transport chain","33/1348","127/28928",0.259842519685039,5.57620505151989,11.4262327432063,3.57431982711635e-16,5.03337551039051e-14,4.0759787502204e-14,"Ndufb3/Cox5b/Ndufa8/Cox7b/Ndufb6/Uqcrh/Por/Chchd2/Cox6a1/Iscu/Ndufa5/Cox7a1/Ndufs7/Uqcr11/Ndufa12/Cdk1/Cox4i1/Cox7a2/Cox5a/Uqcrq/Uqcr10/Ndufs6/Uqcrfs1/Cox7c/Uqcrb/Ccnb1/Ndufb9/Ndufv3/Ndufa7/Ndufs8/Uqcc3/Cox8a/ND4",33
"BP","GO:0022904","respiratory electron transport chain","31/1348","118/28928",0.26271186440678,5.63778101896092,11.1603837039818,2.00624016625826e-15,2.75456774827259e-13,2.23062229011609e-13,"Cox5b/Ndufa8/Cox7b/Ndufb6/Uqcrh/Chchd2/Cox6a1/Iscu/Ndufa5/Cox7a1/Ndufs7/Uqcr11/Ndufa12/Cdk1/Cox4i1/Cox7a2/Cox5a/Uqcrq/Uqcr10/Ndufs6/Uqcrfs1/Cox7c/Uqcrb/Ccnb1/Ndufb9/Ndufv3/Ndufa7/Ndufs8/Uqcc3/Cox8a/ND4",31
"BP","GO:0032543","mitochondrial translation","31/1348","129/28928",0.24031007751938,5.15704000184022,10.4614014405019,2.90112649510847e-14,3.8860943197892e-12,3.14692155117671e-12,"Mrps14/Mrpl41/Mrps26/Mrps21/Mrpl20/Mrpl33/Mrps18c/Malsu1/Mrps33/Mrpl53/Mrpl23/Mrpl54/Mpv17l2/Mrpl34/Gadd45gip1/Mrps16/Mrpl52/Mrpl57/Mrpl4/Lars2/Coa3/Mrpl22/C1qbp/Mrpl55/Mrpl27/Mrps24/Mrpl36/Mrps6/Uqcc2/Mrpl14/Mrps34",31
"BP","GO:0006631","fatty acid metabolic process","63/1348","478/28928",0.131799163179916,2.82840221993221,8.91136158470129,1.08696894034482e-13,1.42134129056517e-11,1.1509884142749e-11,"Insig2/Lpgat1/Fmo2/Per2/Mgst3/Dbi/Slc45a3/Mtln/Hacd1/Trib3/Hao2/Fabp5/Fabp4/Adh7/Gstm6/Gstm3/Gstm2/Gstm1/Fabp2/Cyp4a12a/Mfsd2a/Acnat2/Ptgr1/Ubr4/Acacb/Prkag2/Por/Hnf1a/Fabp1/Pdk4/Cyp2b13/Cyp2b9/Cyp2a4/Cyp2g1/Cyp2a5/Acsm5/Acsm3/Ndufab1/Mif/Gpx4/Tecr/Gdf15/Ces1d/Apoc3/Cyp1a2/Elovl5/Acadvl/Ndufs6/Elovl7/Acot2/Acot1/Eci1/Alkbh7/C3/Cyp4f14/Plin5/Cyp2c55/Cyp2c50/Cyp2c23/Anxa1/Gstp2/Gstp3/Scd1",63
"BP","GO:0140053","mitochondrial gene expression","32/1348","168/28928",0.19047619047619,4.08760774339409,8.87323195203298,9.73053693451155e-12,1.24279322893808e-09,1.00640192284728e-09,"Mrps14/Mrpl41/Mrps26/Mrps21/Mrpl20/Mrpl33/Mrps18c/Malsu1/Mrps33/Mrpl53/Mrpl23/Mrpl54/Mtres1/Mpv17l2/Mrpl34/Gadd45gip1/Mrps16/Mrpl52/Mrpl57/Mrpl4/Lars2/Coa3/Mrpl22/C1qbp/Mrpl55/Mrpl27/Mrps24/Mrpl36/Mrps6/Uqcc2/Mrpl14/Mrps34",32
"BP","GO:0062012","regulation of small molecule metabolic process","53/1348","405/28928",0.130864197530864,2.80833791259113,8.10231290313959,1.29870344236928e-11,1.62101802397548e-09,1.31268469952398e-09,"Insig2/Lpgat1/Fmo2/Hdac4/Dbi/Slc45a3/Ugt1a1/Mtln/Trib3/Ogt/Fabp5/P2ry1/Rorc/Fdps/Atp5if1/Ttc39b/Wnt4/Mfsd2a/Cda/Ubr4/Ncor2/Acacb/Prkag2/Por/Fis1/Hnf1a/Fabp1/Pdk4/Nupr1/Aqp8/Ddit4/Gdf15/Ces1d/Sik2/Apoa1/Apoc3/Arpp19/Elovl5/Me1/Nr1d1/Acadvl/Cox11/Igfbp3/Gck/Gpld1/Ppp1r3g/Trem2/Pgp/Sik1/Antkmt/Jmjd8/Plin5/Anxa1",53
"BP","GO:1902600","proton transmembrane transport","31/1348","164/28928",0.189024390243902,4.05645219656944,8.67789527393604,2.51109493010482e-11,3.06465185691904e-09,2.48172539875856e-09,"Slc45a3/Atp5f1e/Atp5mc3/Slc16a1/Atp6v1g1/Atp6v0b/Uqcrh/Atp5mf/Atp5me/Ndufa4/Atp6v1f/Ucp2/Cox7a1/Ndufs7/Atp5f1d/Ndufb7/Ppif/Atp5mg/Slc36a1/Atp5pd/Nherf1/Atp5mc1/Uqcrfs1/Atp5mc2/Atp5pf/Cox17/Atp5po/Ndufa2/Ndufs8/ATP6/ND4",31
"BP","GO:0072330","monocarboxylic acid biosynthetic process","35/1348","226/28928",0.154867256637168,3.32344213649852,7.75228113051183,4.3313698038082e-10,5.17127890489448e-08,4.18765158377337e-08,"Insig2/Lpgat1/Per2/Slc45a3/Dhrs9/Hacd1/Trib3/Fabp5/Gstm6/Gstm3/Gstm2/Gstm1/Ubr4/Acacb/Prkag2/Sds/Hnf1a/Pdk4/Acsm5/Acsm3/Ndufab1/Mif/Gamt/Tecr/Ces1d/Rbp1/Apoc3/Elovl5/Nr1d1/Acadvl/Elovl7/Anxa1/Gstp2/Gstp3/Scd1",35
"BP","GO:0042180","cellular ketone metabolic process","38/1348","265/28928",0.143396226415094,3.07727450870612,7.5102694689214,7.60441847547557e-10,8.8858438866621e-08,7.19567033793601e-08,"Coq8a/Insig2/Lpgat1/Fmo2/Dbi/Slc45a3/Pnkd/Ugt1a1/Dhrs9/Mtln/Coq4/Trib3/Fabp5/Wnt4/Mfsd2a/Ubr4/Ncor2/Acacb/Prkag2/Fabp1/Pdk4/Cyp2b13/Cyp2b9/Aldoa/Gdf15/Ces1d/Apoc3/Elovl5/Nr1d1/Acadvl/Afmid/Akr1c19/Inhba/Cbr1/Cbr3/Plin5/Cyp17a1/Anxa1",38
"BP","GO:0019216","regulation of lipid metabolic process","48/1348","390/28928",0.123076923076923,2.64122346496234,7.21419317423693,9.74068456526142e-10,1.11449665900866e-07,9.02508602812051e-08,"Insig2/Lpgat1/Fmo2/Erbb4/Apoa2/Dbi/Slc45a3/Mtln/Trib3/Ogt/Dnajc19/Fabp5/Rorc/Fdps/Ttc39b/Wnt4/Mfsd2a/Ubr4/Acacb/Prkag2/Por/Igfbp7/Fabp1/Fmc1/Pdk4/Cidec/Pde3b/Aqp8/Fgf21/Gdf15/Ces1d/Sik2/Apoa1/Apoc3/Elovl5/Thra/Nr1d1/Acadvl/Zfp750/Rnf213/Gpld1/Trem2/C3/Sik1/Angptl4/Plin5/Cyp17a1/Anxa1",48
"BP","GO:0006633","fatty acid biosynthetic process","28/1348","164/28928",0.170731707317073,3.66389230657885,7.56333715393346,2.56112236232695e-09,2.8705477579387e-07,2.32454177891114e-07,"Insig2/Lpgat1/Slc45a3/Hacd1/Trib3/Fabp5/Gstm6/Gstm3/Gstm2/Gstm1/Ubr4/Acacb/Prkag2/Hnf1a/Pdk4/Acsm5/Acsm3/Ndufab1/Mif/Tecr/Apoc3/Elovl5/Acadvl/Elovl7/Anxa1/Gstp2/Gstp3/Scd1",28
"BP","GO:0046394","carboxylic acid biosynthetic process","42/1348","328/28928",0.128048780487805,2.74791922993414,7.03841351569544,3.311187937143e-09,3.63700883015787e-07,2.94521453356404e-07,"Pycr2/Insig2/Lpgat1/Per2/Mgst3/Slc45a3/Dhrs9/Hacd1/Trib3/Fabp5/Gstm6/Gstm3/Gstm2/Gstm1/Cyp4a12a/Ubr4/Acacb/Prkag2/Sds/Hnf1a/Pdk4/Acsm5/Acsm3/Ndufab1/Pcbd1/Mif/Gamt/Tecr/Ces1d/Rbp1/Apoc3/Elovl5/Nr1d1/Acadvl/Elovl7/Pcbd2/Abat/Cyp2c23/Anxa1/Gstp2/Gstp3/Scd1",42
"BP","GO:0006805","xenobiotic metabolic process","25/1348","137/28928",0.182481751824818,3.91604756438303,7.56355597652789,4.43259990617677e-09,4.70275966775896e-07,3.80824924220524e-07,"Aox3/Fmo2/Ugt1a6b/Ugt1a1/Gstm5/Gstm6/Gstm3/Gstm2/Gstm1/Rorc/Ugt2b1/Cyp2b13/Cyp2b9/Cyp2a4/Cyp2g1/Cyp2a5/Gstt1/Cyp1a2/Guk1/Cbr1/Cyp2c55/Cyp2c50/Cyp2c23/Gstp2/Gstp3",25
"BP","GO:0042274","ribosomal small subunit biogenesis","22/1348","108/28928",0.203703703703704,4.3714693922409,7.76039136551682,4.45272219088612e-09,4.70275966775896e-07,3.80824924220524e-07,"Rps21/Rps8/Rps17/Rps15a/Rps11/Rps5/Rps16/Rps19/Rps15/Rps12/Imp3/Rps25/Rps27l/Nol7/Rps23/Rps19bp1/Gtf2h5/Riok2/Rps28/Tsr3/Rps14/Trmt112",22
"BP","GO:0016053","organic acid biosynthetic process","42/1348","332/28928",0.126506024096386,2.71481176933252,6.9475609614611,4.76069937228552e-09,4.9331624438853e-07,3.99482717932598e-07,"Pycr2/Insig2/Lpgat1/Per2/Mgst3/Slc45a3/Dhrs9/Hacd1/Trib3/Fabp5/Gstm6/Gstm3/Gstm2/Gstm1/Cyp4a12a/Ubr4/Acacb/Prkag2/Sds/Hnf1a/Pdk4/Acsm5/Acsm3/Ndufab1/Pcbd1/Mif/Gamt/Tecr/Ces1d/Rbp1/Apoc3/Elovl5/Nr1d1/Acadvl/Elovl7/Pcbd2/Abat/Cyp2c23/Anxa1/Gstp2/Gstp3/Scd1",42
"BP","GO:0031589","cell-substrate adhesion","45/1348","377/28928",0.119363395225464,2.56153137765744,6.74699271915778,8.39738412300078e-09,8.54045066731858e-07,6.9159742533486e-07,"Col3a1/Cd34/Sned1/Fn1/Abl1/Prex1/Fmn1/Hacd1/Npnt/Postn/Efna1/S100a10/Wnt4/Spp1/Cdk5/Epha1/Adamts9/Fzd4/Cib1/Rras/Itgal/Lrp1/Ccn2/Cd63/Itgbl1/Dock5/Pik3cb/Apoa1/Anxa2/Onecut1/Rpl29/C1qbp/Srcin1/Nid1/Dbn1/Actn1/Itgb1bp1/Lgals1/Ccdc80/Itgb2l/Smoc2/Tnfrsf12a/Spry4/Efemp2/Rhod",45
"BP","GO:0009162","deoxyribonucleoside monophosphate metabolic process","12/1348","32/28928",0.375,8.04747774480712,8.81839099473001,9.46567709961567e-09,9.45190884201623e-07,7.65406425758396e-07,"Dut/Upp2/Cda/Urad/Pnp/Nt5m/Guk1/Nme1/Tk1/Tymp/Xdh/Gda",12
"BP","GO:0009123","nucleoside monophosphate metabolic process","18/1348","77/28928",0.233766233766234,5.01660950325639,7.802325270854,1.14486909824993e-08,1.12278947992654e-06,9.092240488921e-07,"Dut/Uck1/Upp2/Ak4/Nudt2/Cda/Urad/Ppat/Aprt/Pnp/Nt5e/Nt5m/Guk1/Nme1/Tk1/Tymp/Xdh/Gda",18
"BP","GO:0009264","deoxyribonucleotide catabolic process","11/1348","27/28928",0.407407407407407,8.74293878448181,8.89878646982917,1.41281510300837e-08,1.33778974926241e-06,1.08332918515614e-06,"Samhd1/Dut/Upp2/Cda/Urad/Pnp/Nudt18/Nt5m/Tymp/Xdh/Gda",11
"BP","GO:0046386","deoxyribose phosphate catabolic process","11/1348","27/28928",0.407407407407407,8.74293878448181,8.89878646982917,1.41281510300837e-08,1.33778974926241e-06,1.08332918515614e-06,"Samhd1/Dut/Upp2/Cda/Urad/Pnp/Nudt18/Nt5m/Tymp/Xdh/Gda",11
"BP","GO:0009394","2'-deoxyribonucleotide metabolic process","13/1348","45/28928",0.288888888888889,6.19953841081437,7.71701617569416,8.34110017006579e-08,7.76429188711887e-06,6.28744838867582e-06,"Samhd1/Dut/Upp2/Cda/Urad/Pnp/Nudt18/Nt5m/Guk1/Nme1/Tymp/Xdh/Gda",13
"BP","GO:0033559","unsaturated fatty acid metabolic process","25/1348","158/28928",0.158227848101266,3.39556022987642,6.67521441093032,8.50573118048878e-08,7.78557927387406e-06,6.30468670834475e-06,"Mgst3/Fabp5/Gstm6/Gstm3/Gstm1/Cyp4a12a/Ptgr1/Cyp2b13/Cyp2b9/Cyp2a4/Cyp2g1/Cyp2a5/Mif/Gpx4/Cyp1a2/Elovl5/Elovl7/Cyp4f14/Cyp2c55/Cyp2c50/Cyp2c23/Anxa1/Gstp2/Gstp3/Scd1",25
"BP","GO:0097193","intrinsic apoptotic signaling pathway","40/1348","343/28928",0.116618075801749,2.50261698575149,6.18907532785238,1.05068199882642e-07,9.41665570265858e-06,7.62551660668772e-06,"Ackr3/Bok/Phlda3/Ptpmt1/Cebpb/Trib3/Fnip2/Epha2/Xpa/Hspb1/Fis1/Itpr1/Nupr1/Plekhf1/Bbc3/Bax/Ddit3/Mif/Ddit4/Ndufa13/Tnfrsf10b/Tpt1/Ppif/Pnp/Atm/Pik3cb/Rps27l/Usp28/Rpl26/Hint1/Ern1/Nherf1/Ifi27l2a/Ifi27l2b/Siva1/Crip1/Snw1/Zfp622/Trem2/Cdkn1a",40
"BP","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","9/1348","20/28928",0.45,9.65697329376855,8.56192788446305,1.06306018493232e-07,9.41665570265858e-06,7.62551660668772e-06,"Cox5b/Cox7b/Cox6a1/Cox7a1/Cox4i1/Cox7a2/Cox5a/Cox7c/Cox8a",9
"BP","GO:0019692","deoxyribose phosphate metabolic process","13/1348","46/28928",0.282608695652174,6.06476583666624,7.60018507481885,1.11319908427198e-07,9.70426884257411e-06,7.85842294243792e-06,"Samhd1/Dut/Upp2/Cda/Urad/Pnp/Nudt18/Nt5m/Guk1/Nme1/Tymp/Xdh/Gda",13
"BP","GO:0009262","deoxyribonucleotide metabolic process","13/1348","47/28928",0.276595744680851,5.93572826567334,7.48675412357473,1.47333694812993e-07,1.2605808437287e-05,1.02080616106753e-05,"Samhd1/Dut/Upp2/Cda/Urad/Pnp/Nudt18/Nt5m/Guk1/Nme1/Tymp/Xdh/Gda",13
"BP","GO:0062014","negative regulation of small molecule metabolic process","22/1348","130/28928",0.169230769230769,3.63168226432321,6.64849702998645,1.49194746617562e-07,1.2605808437287e-05,1.02080616106753e-05,"Insig2/Fmo2/Hdac4/Dbi/Ugt1a1/Trib3/Atp5if1/Wnt4/Mfsd2a/Cda/Ubr4/Acacb/Fis1/Nupr1/Ddit4/Sik2/Apoc3/Acadvl/Gck/Pgp/Sik1/Plin5",22
"BP","GO:0031400","negative regulation of protein modification process","45/1348","420/28928",0.107142857142857,2.29927935565918,5.92984472111948,2.08068148532852e-07,1.73137919960973e-05,1.40205411092711e-05,"Psen2/Per2/Cops9/Dbi/Zgpat/Abl1/Trib3/Bex3/Ogt/Hdac8/Fabp4/Mad2l2/Ephb2/Svbp/Hint2/Jun/Cdk5/Prkag2/Hspb1/Hnf1a/Epha1/Nlrp12/Cib1/Fxyd1/Bax/Trim21/Cdkn1c/Akt1s1/Adarb1/Gadd45b/Ttc36/Crtap/Igfbp3/Srcin1/Tppp/Ccnb1/Itgb1bp1/Vps28/Xdh/Cdkn1a/Hspa1b/Spry4/Gstp2/Gstp3/Ubxn1",45
"BP","GO:0019217","regulation of fatty acid metabolic process","20/1348","113/28928",0.176991150442478,3.79821958456973,6.58887418317779,2.56012904296295e-07,2.09854159760485e-05,1.69937866559598e-05,"Insig2/Lpgat1/Fmo2/Dbi/Slc45a3/Mtln/Trib3/Fabp5/Mfsd2a/Ubr4/Acacb/Prkag2/Fabp1/Pdk4/Gdf15/Apoc3/Elovl5/Acadvl/Plin5/Anxa1",20
"BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","20/1348","114/28928",0.175438596491228,3.76490186891561,6.53927926718738,2.97017624710308e-07,2.39885411016031e-05,1.94256883034219e-05,"Ackr3/Bok/Phlda3/Fnip2/Epha2/Xpa/Nupr1/Bbc3/Bax/Mif/Ddit4/Tpt1/Pnp/Atm/Rps27l/Usp28/Rpl26/Crip1/Snw1/Cdkn1a",20
"BP","GO:0009166","nucleotide catabolic process","26/1348","181/28928",0.143646408839779,3.08264340869223,6.21380259465797,3.38650995011977e-07,2.69546560087794e-05,2.18276194344104e-05,"Hdac4/Samhd1/Dut/Upp2/Dhtkd1/Ogt/Gale/Cda/Urad/Prkag2/Nupr1/Ucp2/Aldoa/Ddit4/Pnp/Nudt18/Sik2/Nt5e/Nt5m/Hint1/Gck/Tymp/Xdh/Pde9a/Jmjd8/Gda",26
"BP","GO:0070372","regulation of ERK1 and ERK2 cascade","38/1348","333/28928",0.114114114114114,2.4488821165379,5.87908353792523,3.774296234876e-07,2.94613139524215e-05,2.38574867652434e-05,"Atf3/Ackr3/Erbb4/Fn1/Marco/Abl1/Rasgrp1/Npnt/P2ry1/Ntrk1/Ephb2/Epha2/Glipr2/Jun/Cd4/Nox4/Nlrp12/Dennd2b/Cib1/Fgf21/Rras/Lrp1/Ccn2/Mif/Hand2/Styx/Nherf1/Inhba/Itgb1bp1/Trem2/C3/Garem1/Pdgfrb/Spry4/Acta2/Gstp2/Gstp3/Vegfb",38
"BP","GO:0001676","long-chain fatty acid metabolic process","22/1348","137/28928",0.160583941605839,3.44612185665706,6.34467688874908,3.83584964836976e-07,2.94613139524215e-05,2.38574867652434e-05,"Mgst3/Gstm6/Gstm3/Gstm2/Gstm1/Cyp4a12a/Ptgr1/Cyp2b13/Cyp2b9/Cyp2a4/Cyp2g1/Cyp2a5/Gpx4/Cyp1a2/Acot2/Acot1/Cyp4f14/Cyp2c55/Cyp2c50/Cyp2c23/Gstp2/Gstp3",22
"BP","GO:0042254","ribosome biogenesis","37/1348","320/28928",0.115625,2.4813056379822,5.89081561541751,3.86237182187609e-07,2.94613139524215e-05,2.38574867652434e-05,"Rpl35/Rps21/Pin4/Rbis/Rps8/Chd7/Pop5/Malsu1/Rps17/Rps15a/Rps11/Rps5/Rps16/Rps19/Rps15/Rps12/Mpv17l2/Imp3/Rps25/Rps27l/Rpl27/Rpl26/Rpl38/C1qbp/Nol7/Rps23/Zfp622/Rps19bp1/Exosc4/Riox2/Rpl35a/Gtf2h5/Riok2/Rps28/Tsr3/Rps14/Trmt112",37
"BP","GO:0009314","response to radiation","48/1348","474/28928",0.10126582278481,2.17315854712091,5.69342664180084,4.44184941754578e-07,3.34173109604951e-05,2.70610148365262e-05,"Col3a1/Pde6d/Per2/Cops9/Rev1/Opn3/Dclre1c/Dynlrb1/Cry2/Bmf/Ube2a/Xpa/Per3/Txn1/Cdk5/Uvssa/H2aj/Blm/Bbc3/Ccnd1/Bax/Col6a2/Primpol/Large1/Nr2f6/Rgr/Pnp/Atm/Usp2/H2ax/Ttc36/Kmt2a/Gnat1/Usp28/Mfap4/Rpl26/Mrnip/Dcdc2a/Rhob/Crip1/Tuba1a/Hmgn1/Gtf2h5/Cdkn1a/Rnf8/Sik1/Poli/Pde6c",48
"BP","GO:0010565","regulation of cellular ketone metabolic process","25/1348","172/28928",0.145348837209302,3.11917742046788,6.16264026150914,4.51411235079933e-07,3.35020338251215e-05,2.71296225919305e-05,"Insig2/Lpgat1/Fmo2/Dbi/Slc45a3/Ugt1a1/Mtln/Trib3/Fabp5/Wnt4/Mfsd2a/Ubr4/Ncor2/Acacb/Prkag2/Fabp1/Pdk4/Gdf15/Ces1d/Apoc3/Elovl5/Nr1d1/Acadvl/Plin5/Anxa1",25
"BP","GO:0045834","positive regulation of lipid metabolic process","25/1348","175/28928",0.142857142857143,3.06570580754557,6.05962049274948,6.28810733255512e-07,4.54806494862448e-05,3.68297895655661e-05,"Lpgat1/Erbb4/Apoa2/Dbi/Slc45a3/Mtln/Ogt/Fdps/Wnt4/Mfsd2a/Por/Fabp1/Fgf21/Gdf15/Ces1d/Apoa1/Apoc3/Elovl5/Nr1d1/Zfp750/Gpld1/Angptl4/Plin5/Cyp17a1/Anxa1",25
"BP","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","7/1348","13/28928",0.538461538461538,11.5553526592102,8.41554678390347,6.29375338848253e-07,4.54806494862448e-05,3.68297895655661e-05,"Uqcrh/Uqcr11/Uqcrq/Uqcr10/Uqcrfs1/Uqcrb/Uqcc3",7
"BP","GO:0022613","ribonucleoprotein complex biogenesis","46/1348","452/28928",0.101769911504425,2.1839762611276,5.60882943224825,6.6748882606744e-07,4.76084238021088e-05,3.85528406033484e-05,"Snrpe/Rpl35/Rps21/Pin4/Rbis/Rps8/Chd7/Pop5/Malsu1/Snrpg/Eif3k/Rps17/Rps15a/Rps11/Rps5/Gemin7/Rps16/Rps19/Rps15/Rps12/Mpv17l2/Atm/Imp3/Rps25/Rps27l/Rpl27/Rpl26/Rpl38/C1qbp/Nol7/Rps23/Taf9/Zfp622/Rps19bp1/Exosc4/Riox2/Rpl35a/Gtf2h5/Riok2/Snrpc/Lsm2/Rps28/Tsr3/Snrpd1/Rps14/Trmt112",46
"BP","GO:0009116","nucleoside metabolic process","13/1348","53/28928",0.245283018867925,5.26375902804994,6.86861388269106,6.78953775247514e-07,4.78053094058891e-05,3.87122766588495e-05,"Upp2/Cda/Urad/Nudt1/Gamt/Aprt/Pnp/Nt5e/Tk1/Tymp/Ahcyl/Xdh/Gda",13
